Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost,Profit,Payment Method,Gender,Age Group,Shipping Price,Returned,Regional Manager,State Manager,City Manager
4350,CA-2018-169894,24/11/2018,29/11/2018,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,302.0444062,113.8275938,Online,Male,26-35,15,No,William Taylor,Steven Young,Kenneth Thomas
5061,CA-2017-109722,05/12/2017,07/12/2017,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,460.0039365,124.8160635,Credit Card,Female,18-25,15,No,Henry Carter,Nathan Allen,Donald Williams
6786,CA-2018-121293,25/07/2018,28/07/2018,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,201.4248519,58.49514813,Bank Transfer,Female,36-50,15,No,Joseph Young,Daniel Lee,Kevin Adams
9136,CA-2017-124254,12/04/2017,17/04/2017,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,36.9317446,15.0522554,Online,Male,18-25,10,No,Henry Carter,Paul Hill,Benjamin Martinez
1271,US-2017-103646,21/04/2017,26/04/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,North,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,75.62593326,26.71006674,Credit Card,Male,36-50,10,No,Thomas Torres,Nicholas Allen,Jonathan Davis
1357,US-2015-160444,05/07/2015,05/07/2015,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,219.5502243,61.87377572,Credit Card,Female,26-35,25,No,Henry Carter,Jason Green,Eric Lewis
1657,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,68.19035739,27.74964261,Online,Male,36-50,20,No,William Taylor,Jose Hall,Dennis Lewis
1857,US-2018-158218,12/05/2018,15/05/2018,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,96.06899271,31.85100729,Bank Transfer,Male,50+,15,No,Henry Carter,Jason Green,Eric Lewis
1901,CA-2017-140543,29/06/2017,03/07/2017,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,136.3969967,55.48300329,Bank Transfer,Male,26-35,15,No,Henry Carter,Tyler Clark,Jeffrey Young
2003,CA-2018-163510,25/12/2018,28/12/2018,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,74.95321289,20.98678711,Credit Card,Female,50+,15,No,Henry Carter,Nathan Allen,Jerry Taylor
4663,CA-2016-112130,03/05/2016,07/05/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,76.752,53.12617385,23.62582615,Cash,Male,18-25,10,No,Joseph Young,Daniel Lee,Kevin Adams
6180,CA-2016-158421,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96,42.45431119,21.50568881,Cash,Female,26-35,10,No,Henry Carter,Tyler Clark,Larry Wright
6209,CA-2018-148138,29/09/2018,03/10/2018,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,43302,North,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,34.81737217,16.35062783,Bank Transfer,Female,26-35,10,No,Thomas Torres,Patrick Scott,Matthew Carter
6657,CA-2018-135937,20/02/2018,27/02/2018,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,33.2713985,17.8966015,Credit Card,Male,26-35,10,No,William Taylor,Steven Young,Zachary Nguyen
7344,CA-2015-168473,26/12/2015,01/01/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,133.9062498,57.97375024,Credit Card,Female,18-25,10,No,Joseph Young,Gregory Scott,David Perez
8462,CA-2015-146500,30/08/2015,04/09/2015,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,74.86171051,21.07828949,Credit Card,Male,18-25,10,No,Joseph Young,Joshua Harris,Frank Mitchell
2272,CA-2016-102036,21/09/2016,27/09/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74,135.2044585,64.53554148,Credit Card,Female,26-35,10,No,William Taylor,Jose Hall,Dennis Lewis
4321,CA-2015-152345,29/12/2015,03/01/2016,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,23.83993591,9.450064086,Online,Male,18-25,15,No,William Taylor,Anthony Hill,Alexander Brown
4654,CA-2018-132647,17/02/2018,23/02/2018,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45,128.1364731,38.31352692,Credit Card,Female,26-35,10,No,Joseph Young,Nathan Brown,Henry Martin
5895,CA-2018-100825,09/09/2018,14/09/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,69.18866293,30.68133707,Credit Card,Male,36-50,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
6331,CA-2015-167927,20/01/2015,26/01/2015,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,North,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,40.44823191,26.13176809,Credit Card,Male,18-25,10,Yes,Thomas Torres,Ronald Campbell,Frank Harris
6442,CA-2017-101161,13/10/2017,20/10/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,60.34219109,39.52780891,Bank Transfer,Female,26-35,10,Yes,Joseph Young,Gregory Scott,David Perez
6544,US-2018-107888,16/11/2018,19/11/2018,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,21.7623317,11.5276683,Credit Card,Female,18-25,20,No,William Taylor,Jose Hall,Dennis Lewis
7088,US-2018-143175,03/08/2018,06/08/2018,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,72.27761977,27.59238023,Bank Transfer,Female,50+,15,No,William Taylor,Daniel Rodriguez,Samuel Hill
8117,CA-2018-105543,24/11/2018,24/11/2018,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,North,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,24.84168366,8.448316339,Cash,Male,26-35,25,No,Thomas Torres,Adam Thompson,Charles Gonzalez
9675,US-2015-164644,22/07/2015,24/07/2015,Second Class,JL-15850,John Lucas,Consumer,United States,Houston,Texas,77095,South,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,18.09990346,8.532096538,Credit Card,Male,18-25,15,No,Henry Carter,Jason Green,Eric Lewis
99,CA-2017-149223,06/09/2017,11/09/2017,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,North,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,47.12392832,30.75607168,Bank Transfer,Female,50+,10,Yes,Thomas Torres,Frank Robinson,Anthony Williams
584,CA-2018-145233,01/12/2018,05/12/2018,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,20.73945403,10.41254597,Bank Transfer,Female,50+,10,No,William Taylor,Brian White,Scott Hernandez
1950,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,8.914714275,4.065285725,Bank Transfer,Female,18-25,10,No,Joseph Young,Gregory Scott,David Perez
2078,CA-2018-140676,12/09/2018,15/09/2018,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,62.71592136,28.14407864,Credit Card,Male,18-25,20,No,Joseph Young,Mark Young,Justin Martin
2791,CA-2015-125514,21/09/2015,22/09/2015,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,North,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,19.27126481,6.688735193,Credit Card,Female,50+,20,No,Thomas Torres,Christopher Carter,John Harris
5248,US-2016-168914,21/05/2016,27/05/2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,North,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,16.05103172,4.716968276,Online,Female,50+,10,No,Thomas Torres,Nicholas Allen,Andrew Nelson
8622,CA-2018-104318,13/05/2018,18/05/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,13.20844641,7.559553592,Credit Card,Female,36-50,10,No,Henry Carter,Zachary Robinson,Robert White
9122,CA-2018-122007,18/03/2018,20/03/2018,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,63.01775536,27.84224464,Online,Male,36-50,15,No,William Taylor,Daniel Rodriguez,Samuel Hill
9145,US-2018-166688,20/05/2018,26/05/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,48.46628641,16.43371359,Bank Transfer,Male,26-35,10,No,William Taylor,Donald Lee,Michael Rivera
843,CA-2017-161669,07/11/2017,09/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44,23.79713332,13.64286668,Credit Card,Male,18-25,20,No,William Taylor,Daniel Rodriguez,Samuel Hill
1166,CA-2015-117709,04/05/2015,08/05/2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,49201,North,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,46.8,35.73617135,11.06382865,Cash,Female,50+,10,No,Thomas Torres,Ronald Campbell,Alexander Smith
2503,CA-2018-131618,17/06/2018,20/06/2018,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,North,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,9.36,6.689646197,2.670353803,Bank Transfer,Male,36-50,20,No,Thomas Torres,Nicholas Allen,Jose Allen
2618,CA-2018-147942,01/04/2018,05/04/2018,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,121.68,79.58829102,42.09170898,Bank Transfer,Male,50+,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
8376,CA-2016-158701,05/01/2016,10/01/2016,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,38.05551077,18.10448923,Bank Transfer,Male,26-35,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
886,CA-2016-143602,25/04/2016,28/04/2016,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.944,8.864325354,5.079674646,Online,Female,36-50,15,No,William Taylor,Daniel Rodriguez,Samuel Hill
1321,CA-2018-167703,03/02/2018,08/02/2018,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231,North,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3.395820562,1.833179438,Credit Card,Male,36-50,10,No,Thomas Torres,Patrick Scott,Daniel Robinson
4485,CA-2017-109365,03/11/2017,08/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,5.968231293,3.327768707,Credit Card,Male,18-25,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
4686,CA-2017-159912,29/08/2017,03/09/2017,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.486,2.365684518,1.120315482,Cash,Female,26-35,10,No,Joseph Young,Daniel Lee,Kevin Adams
5049,US-2015-104759,31/03/2015,04/04/2015,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,North,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,5.424471103,2.709528897,Cash,Male,36-50,10,No,Thomas Torres,Nicholas Allen,Jonathan Davis
5539,CA-2016-120551,13/04/2016,20/04/2016,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701,North,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,12.29926777,5.130732234,Online,Female,50+,10,No,Thomas Torres,Christopher Carter,Jonathan Gonzalez
6055,CA-2017-124016,23/09/2017,26/09/2017,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,North,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,9.390385274,2.810614726,Cash,Male,50+,15,No,Thomas Torres,Patrick Scott,Patrick Garcia
7183,CA-2018-150609,30/04/2018,04/05/2018,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,17.56983054,5.670169458,Cash,Female,50+,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
9529,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,7.416117724,1.879882276,Credit Card,Female,50+,20,No,William Taylor,Jose Hall,Dennis Lewis
3340,US-2018-109253,21/08/2018,22/08/2018,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.52,148.7378189,54.78218107,Online,Female,26-35,20,No,William Taylor,Daniel Rodriguez,William Wright
4961,CA-2017-166226,18/11/2017,22/11/2017,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,48.1080029,19.7319971,Bank Transfer,Male,36-50,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
7627,US-2016-159499,21/11/2016,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,253.3213383,72.31066169,Credit Card,Male,18-25,15,No,William Taylor,Steven Young,Stephen Mitchell
8960,CA-2018-150266,25/11/2018,30/11/2018,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,South,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,52.27985097,15.56014903,Online,Female,26-35,10,No,Henry Carter,Jason Green,Eric Lewis
4577,CA-2017-139395,12/12/2017,18/12/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,North,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,18.3221871,8.537812895,Credit Card,Male,50+,10,No,Thomas Torres,Ronald Campbell,Alexander Smith
5184,CA-2018-163335,24/09/2018,27/09/2018,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29,31.7114088,8.578591202,Cash,Male,26-35,20,No,Henry Carter,Ronald Rivera,Alexander Walker
8202,CA-2016-114811,08/11/2016,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,45.7614528,21.3885472,Credit Card,Male,36-50,25,No,Joseph Young,Gregory Scott,David Perez
8844,CA-2015-141173,18/11/2015,20/11/2015,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,North,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,52.05860624,15.09139376,Bank Transfer,Female,50+,15,No,Thomas Torres,Frank Robinson,James Walker
1228,CA-2017-126004,04/12/2017,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,126.9478718,66.91212817,Credit Card,Male,50+,20,No,Joseph Young,Gregory Scott,David Perez
5975,CA-2017-135636,08/10/2017,13/10/2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,255.0538735,132.6661265,Bank Transfer,Female,18-25,10,No,Henry Carter,Paul Hill,Jerry Allen
912,CA-2018-137596,02/09/2018,07/09/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,North,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,230.3200532,122.0599468,Online,Male,26-35,10,No,Thomas Torres,Ronald Campbell,Alexander Smith
